UDI,Machine ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,Machine Name,Vibration [mm/s]
480,BC-01R9,M,302.25691041809176,310.89591667582613,1363.5222651501629,62.192412505557776,211.92045648286043,0,0,0,0,0,0,Billet Caster-01,2.3752030123217827
431,AF-01R8,M,306.1954888250261,313.1830346119344,1225.4424053974021,73.61584450935332,209.33753678694507,0,0,0,0,0,0,Annealing Furnace-01,2.6426347629928477
357,SS-01R7,L,302.65679287829846,313.0664957402979,1495.2128701735035,56.00539931612846,101.52789085987148,0,0,0,0,0,0,Scrap Shredder-01,1.6881009781007532
390,CM-04R8,M,305.1334054113325,312.10047433051415,1186.014346149634,75.49850416536768,204.89647228176617,0,0,0,0,0,0,CNC Machine-04,2.7047942434512797
74,BF-01R2,H,301.7240461369266,311.9028474287374,1304.3430834659043,58.30852285172764,145.99807074284024,0,0,0,0,0,0,Blast Furnace-01,2.162974889108908
213,CB-02R5,L,304.819411764812,315.86881113985055,1652.2234399251367,63.56921795907642,55.21216339657913,1,0,0,0,0,1,Conveyor Belt-02,5.024858045120047
361,TL-02R5,H,313.9389872954197,317.8383070520054,1480.5739967086795,69.55685046098081,189.59369811399262,1,1,0,0,0,0,Torpedo Ladle-02,5.063927771178383
71,CRM-01R2,M,307.03568481629355,314.8218476887074,1208.055211925348,70.95381861725232,182.61173210930693,0,0,0,0,0,0,Cold Rolling Mill-01,1.483367167709923
375,COB-01R5,H,303.42567259951323,315.66186284031414,1376.0251710701925,51.887822116182384,174.0139087129539,0,0,0,0,0,0,Coke Oven Battery-01,1.0724923208760173
219,CB-04R5,L,302.04963600694526,309.79444027785064,1568.7572951574966,47.00670679729787,132.1681731955315,0,0,0,0,0,0,Conveyor Belt-04,0.11131876721790968
365,LM-03R7,M,306.9693405632714,314.6550552339638,1135.3672768380636,81.34456539924646,209.8467047288603,1,0,0,1,1,0,Lathe Machine-03,2.9744325333604094
91,CTF-01R2,L,299.5231997339602,308.24036432559205,1634.757964049265,52.845542727240684,52.2733392792279,0,0,0,0,0,0,Cooling Tower Fan-01,0.9516751916078118
1,CB-01R1,L,309.15551915537606,312.980420911174,1519.0674448950067,49.31867650605137,170.85518484328398,1,0,0,1,0,0,Conveyor Belt-01,2.727346062779321
146,LM-03R3,M,305.5994587736462,317.0987880559957,1164.5583930404619,69.70654065907564,261.7137204541728,0,0,0,0,0,0,Lathe Machine-03,1.6003185162562947
15,MM-01R1,L,304.7858104143242,315.36071757949645,1249.4246178768944,66.85296595201369,178.0921809932177,0,0,0,0,0,0,Milling Machine-01,1.4589996924899695
351,CTF-02R7,L,305.24919442854184,311.84793269516535,1217.643630937058,68.18915132187664,155.69037015269055,1,1,1,0,0,0,Cooling Tower Fan-02,3.5255084472741425
270,MM-02R6,L,302.19212752035685,311.74705245954067,1514.8976291930928,45.13603706285787,181.17390434752122,0,0,0,0,0,0,Milling Machine-02,0.3089081269846051
265,GM-02R6,L,302.018781936948,308.57001689699456,1536.676604595713,37.82255665778046,103.52843808428332,0,0,0,0,0,0,Grinding Machine-02,0.9508472362652616
429,SS-01R8,L,304.8194532721108,313.8937951352336,1223.6520220548189,64.1795498390656,232.74346730817737,0,0,0,0,0,0,Scrap Shredder-01,0.4664839745797989
354,CRM-03R7,M,303.38459999760585,313.95770739816544,1357.1052335125034,62.59017400827732,112.10000571278762,1,0,0,1,0,0,Cold Rolling Mill-03,2.24349140353926
399,LM-02R8,M,311.11639337136035,307.9805474420723,1413.6499484804763,61.96723712828749,292.44357505320914,1,0,0,0,1,0,Lathe Machine-02,4.8859939062460045
33,BC-02R1,H,304.00945312938904,311.0967482095962,1445.4980114709754,52.15003728774511,157.09737637727883,0,0,0,0,0,0,BOF Converter-02,1.2280596777415163
189,DP-02R4,L,298.5173703448875,308.47280292268624,1354.1758853117428,49.85515639306406,-27.029234972572233,0,0,0,0,0,0,Drill Press-02,1.7202232082568831
311,CB-03R7,L,298.1776166675926,305.6728319969445,1503.82344592824,52.75133663177348,-2.0586521405857177,0,0,0,0,0,0,Conveyor Belt-03,2.089781236109697
100,WPS-01R2,L,299.1194599560845,309.4183322473436,1574.392376456455,49.50252747052481,93.20603589982977,0,0,0,0,0,0,Water Pump Station-01,1.57634255898338
460,LM-03R9,M,297.9045901695266,310.8200005032151,1545.6153427477889,48.434082285222665,31.31124750649856,0,0,0,0,0,0,Lathe Machine-03,0.7056481180625149
77,MM-02R2,L,303.35504764525325,313.77662005193326,1239.0649934933301,63.16403078870328,175.3986778170756,0,0,0,0,0,0,Milling Machine-02,1.3377686924118006
120,GM-02R3,L,304.0541188202312,308.50932463922226,1264.2463823079604,46.51410354015486,108.39366644307162,1,0,0,0,1,0,Grinding Machine-02,4.728633310858663
441,CM-04R9,M,303.13253328196214,313.2340828323492,1507.668330551614,51.04403087949141,174.03870278814327,0,0,0,0,0,0,CNC Machine-04,2.9327365622502515
329,GL-01R6,M,303.0999454397453,309.30943111419924,1546.3645151252474,41.74305035696875,111.9119098982309,0,0,0,0,0,0,Galvanizing Line-01,2.028706851308171
57,CB-01R2,L,309.4285280999351,324.4974235621398,1445.6240334398087,71.91279398231195,234.57539018194797,1,0,1,0,0,0,Conveyor Belt-01,6.996668365895516
9,CM-03R1,M,302.36376337580447,312.71922407705665,1491.1458874265456,51.58078670779547,160.44983931326956,0,0,0,0,0,0,CNC Machine-03,1.499082118326551
449,CB-01R9,L,303.7837266198243,312.9523812856203,1324.40578474186,61.75934079876,195.45148936988028,0,0,0,0,0,0,Conveyor Belt-01,1.9995059507285133
35,LM-03R1,M,299.91141188128614,310.0323850107305,1617.6170719539666,46.82172150145229,14.09317499855738,0,0,0,0,0,0,Lathe Machine-03,0.9668841168920776
286,SC-01R4,H,305.98649244971034,316.82825187504585,1215.8089402488886,86.26664689857188,237.82007703631882,0,0,0,0,0,0,Slab Caster-01,2.1859657375710326
6,CM-02R1,M,300.43031687065945,313.2355467883474,1597.1860985737653,46.50921463891969,78.36497868990759,0,0,0,0,0,0,CNC Machine-02,1.7976751092008967
166,GL-01R3,M,301.5968577748083,309.6617599766771,1483.9739186048412,47.80853440427355,122.25579311409338,0,0,0,0,0,0,Galvanizing Line-01,1.3851165381560513
168,CB-03R4,L,307.37408330762554,316.4375927668994,1297.7265829921892,82.3224327976082,225.0573818564743,1,0,0,0,1,0,Conveyor Belt-03,2.212195964191544
59,CB-03R2,L,304.65625547082016,313.79746163769914,1161.0920018023476,64.13830144089445,245.64584585390125,0,0,0,0,0,0,Conveyor Belt-03,1.1067616771482855
84,DP-01R2,L,297.3641815267399,308.36095892012514,1531.6419311223751,40.00913147093666,18.54601172572827,0,0,0,0,0,0,Drill Press-01,2.3391423395011506
208,EAF-01R4,M,302.95175498659137,311.80219985914624,1415.6090868307547,56.54581825089464,133.6522433759663,0,0,0,0,0,0,Electric Arc Furnace-01,0.3973196874007337
4,CM-01R1,M,298.125852238506,311.57225373159224,1664.9064067977092,57.56485649582832,69.64862847581045,0,0,0,0,0,0,CNC Machine-01,3.618425892222628
40,TL-01R1,H,306.0902401527116,310.25233387441324,1209.4506640331458,60.7784417017655,99.06424591480982,1,0,1,1,0,0,Torpedo Ladle-01,4.78547266906053
34,LM-02R1,M,303.42246415860194,322.88222036951237,1505.7608026993312,41.14112585429834,105.21430060349182,1,1,0,0,0,0,Lathe Machine-02,4.1564973127565645
427,GL-01R8,M,299.6573221062557,309.9064460672427,1577.2537196766204,34.73078558897502,70.24285522908261,0,0,0,0,0,0,Galvanizing Line-01,1.6974949434937168
135,CRM-01R3,M,302.3814403903493,311.5894367796931,1536.0849524569617,54.61554209268442,119.870679506106,0,0,0,0,0,0,Cold Rolling Mill-01,3.4465203449614314
82,HRM-01R2,H,311.21272609707165,315.20360122455355,1232.997521570429,56.767931932778424,313.65834053899727,1,0,1,0,0,0,Hot Rolling Mill-01,2.5018589431504172
338,HP-02R5,H,303.07060204189,311.43846867242746,1407.8859089446669,55.47228793346082,61.508909649870404,1,0,1,0,0,0,Heavy Press-02,3.427081512466123
220,GL-02R4,M,301.9611621762973,314.4031378086108,1425.5466884685825,62.41569255236626,140.86038932099814,0,0,0,0,0,0,Galvanizing Line-02,0.10202690429283216
303,LM-01R6,M,305.9827665342885,317.2364248025391,1176.907332327621,74.29391987650358,260.19778962067585,0,0,0,0,0,0,Lathe Machine-01,2.044934931589246
18,MM-02R1,L,298.9217728097382,307.14386734119034,1473.6874802934142,50.760665407789986,4.498970558842887,0,0,0,0,0,0,Milling Machine-02,2.1851204964306152
42,EAF-01R1,M,303.88686304180186,312.66214674288364,1390.7999094688305,53.38359126795558,190.56175324918402,0,0,0,0,0,0,Electric Arc Furnace-01,1.2718052200468408
245,LM-01R5,M,302.7550554776125,306.255636441579,1381.408675726478,55.06373290652585,80.47304101122873,1,0,0,1,0,0,Lathe Machine-01,1.7984464047097626
44,EAF-02R1,M,305.1429524088026,313.8304901697635,1461.8080574236417,62.463388122359454,138.81889940429087,0,0,0,0,0,0,Electric Arc Furnace-02,3.3884174841715446
481,LK-01R7,H,302.8752164507742,313.66725375312797,1338.4130145319775,57.41315690346519,210.431434706209,0,0,0,0,0,0,Lime Kiln-01,1.4535653516056701
223,GM-02R5,L,297.01050637593147,309.8038745668642,1637.59177215959,39.35108670829052,-12.502274623014532,0,0,0,0,0,0,Grinding Machine-02,0.44609279903919086
5,BF-01R1,H,301.08928293281815,309.18765947255736,1442.900800637343,44.64210315216308,88.48259579312628,0,0,0,0,0,0,Blast Furnace-01,2.8466559305934265
423,CTF-02R8,L,297.69900292957476,309.32162406189207,1424.2133894482056,38.80693147935262,17.206121375671742,0,0,0,0,0,0,Cooling Tower Fan-02,1.0384091941057947
243,CRM-03R5,M,297.2845274461998,307.02572497996744,1707.086135304247,30.178987404458866,-8.722520709528698,0,0,0,0,0,0,Cold Rolling Mill-03,2.184374911333826
359,LM-02R7,M,299.12544398326065,307.5077881136129,1657.9297997041272,39.024249955451964,4.3976304163098465,0,0,0,0,0,0,Lathe Machine-02,1.7695918830235369
113,GL-01R2,M,299.41222965795714,309.969228455876,1607.9925757515437,34.35446946451827,99.9582120310879,0,0,0,0,0,0,Galvanizing Line-01,0.1
51,PSU-02R1,L,300.3496598181305,309.1707603729217,1578.4362226105031,45.932353436724526,25.271687964086702,0,0,0,0,0,0,Pellet Screening Unit-02,0.6782901465183928
401,GM-03R8,L,300.46244453972093,310.9780927478165,1549.4490624872328,42.351179914264904,80.93403325606359,0,0,0,0,0,0,Grinding Machine-03,0.9438810176022665
499,BF-03R8,H,301.38408917194965,309.2557521787377,1644.154693489143,38.88036374221828,54.18470476510945,0,0,0,0,0,0,Blast Furnace-03,1.0714770394352018
145,COB-01R2,H,299.3759717623107,308.52814025833055,1568.709478744981,38.697743243374596,30.481013680132527,0,0,0,0,0,0,Coke Oven Battery-01,0.28427615226422
344,CM-02R7,M,305.765149348107,313.69325669164573,1216.1350216635717,77.519622559096,256.3970277155957,0,0,0,0,0,0,CNC Machine-02,1.4567021529777444
300,PSU-01R6,L,301.17593517621856,307.97975243495426,1464.0384424586493,45.360670896411676,39.15804406488935,0,0,0,0,0,0,Pellet Screening Unit-01,0.7349743649349532
380,AF-01R7,M,302.63116388117544,309.33415442306125,1621.8578084742421,47.86210770173676,77.02605796168244,0,0,0,0,0,0,Annealing Furnace-01,2.6805403390171367
143,LM-02R3,M,306.6706585241062,315.9623384400468,1199.3867495562602,77.34443217809742,193.7487585746186,1,1,0,0,0,0,Lathe Machine-02,3.6805184406855096
369,HP-02R7,M,302.48767148664456,313.2738365939703,1140.7002809395756,70.49321098473841,129.64928817976,1,1,0,0,0,0,Hydraulic Press-02,1.842356982894061
414,HP-01R8,M,299.97421972324275,310.57252985608113,1588.4512115351356,40.28728570982061,56.15267961723448,0,0,0,0,0,0,Hydraulic Press-01,2.8138047104447317
256,CB-02R6,L,300.5203794954218,310.756083547933,1442.325542253409,51.38586329455529,109.70444419462862,0,0,0,0,0,0,Conveyor Belt-02,0.9839381400196233
309,CB-01R7,L,305.62700950523407,315.99032641850135,1160.2888446937388,74.7660836616602,162.19867192978245,1,1,1,0,0,0,Conveyor Belt-01,3.7765895129462144
312,CB-04R7,L,303.817267344121,313.46533141848255,1458.0609135277796,51.960219897911266,144.9934146121192,0,0,0,0,0,0,Conveyor Belt-04,0.5856428144830008
177,MM-01R4,L,304.25976213580236,312.41166279638566,1386.4690514208546,53.8282096080499,101.94886357180398,0,0,0,0,0,0,Milling Machine-01,0.5952144523858794
238,CTF-01R5,L,305.4974865299947,304.9115646176903,1160.3595119043002,62.92014531849112,131.18764751365825,1,1,1,0,0,0,Cooling Tower Fan-01,4.411922959426897
144,SS-01R3,L,303.7400862251785,314.0145887108784,1284.8520530623805,60.625675332384795,182.07303189655775,0,0,0,0,0,0,Scrap Shredder-01,0.11356484380323006
119,AF-02R2,M,307.4800270506051,324.23964599618824,1579.7694614232619,47.25745367635106,147.24044421425688,1,0,0,0,1,0,Annealing Furnace-02,4.475376491831435
362,LK-01R5,H,309.1590008750169,320.15681274468653,1511.1549599688258,59.96272336957862,202.0570622583566,1,0,0,0,0,1,Lime Kiln-01,6.746694084807011
133,CM-04R3,M,302.97293507301663,314.65256567566996,1287.4086058301202,56.789184920019174,212.32777757834126,0,0,0,0,0,0,CNC Machine-04,0.1688850659727491
386,CM-01R8,M,305.2636337806042,319.2131166880624,1408.0101533507864,64.93611435343499,218.96588769521705,1,1,0,0,0,0,CNC Machine-01,7.730092088896214
147,BF-01R3,H,298.4963294864385,310.50093315530256,1560.9906292201024,40.831706806153285,40.447177048957634,0,0,0,0,0,0,Blast Furnace-01,0.1
392,HRM-01R6,H,305.38309204313225,314.6339663766062,1391.4146839489458,54.48915889583125,195.3948430529704,0,0,0,0,0,0,Hot Rolling Mill-01,2.165146768454325
259,CB-03R6,L,306.0189713635709,315.2443588648092,1308.5879114936656,58.187831388358205,169.8157731902427,0,0,0,0,0,0,Conveyor Belt-03,0.1
411,SC-01R6,H,301.27816389276967,308.95029705958063,1536.8089790756917,48.345685455114385,124.47540193593031,0,0,0,0,0,0,Slab Caster-01,0.7719145685104762
101,HP-02R2,H,302.7152636785792,310.9488631831173,1466.8144750907907,46.91778669839624,103.04423694549885,0,0,0,0,0,0,Heavy Press-02,1.3899550015426174
289,SC-02R4,H,305.89075435188033,304.6159761486079,1168.560158016627,57.435521882972225,166.56744515132692,1,0,0,1,1,0,Slab Caster-02,2.0205509722105752
23,DP-01R1,L,304.7527517346563,315.09458012088953,1277.969091760679,63.44314699969912,186.13340278907165,0,0,0,0,0,0,Drill Press-01,1.8738617234624668
179,HP-02R3,H,299.87849063195443,309.88104261945983,1547.3727794429205,42.599924325166704,66.2974275324605,0,0,0,0,0,0,Heavy Press-02,0.13766010486056401
479,MM-03R9,L,299.60573370465494,309.88588728572984,1395.2837144734121,36.227881089066884,12.920897016467901,0,0,0,0,0,0,Milling Machine-03,1.4342425066494267
102,CB-01R3,L,299.6790116424972,307.4134708130984,1344.0876677553997,50.565217004818884,48.39432008678266,0,0,0,0,0,0,Conveyor Belt-01,1.4390183883665912
124,MM-01R3,L,298.50353676080744,310.2789947189346,1719.6481245513173,35.41980319762135,-4.34948071757357,0,0,0,0,0,0,Milling Machine-01,2.705245185364401
163,CB-01R4,L,297.4033342987416,308.3298077146443,1483.3174041246314,54.243541620590555,-5.9090708962334375,0,0,0,0,0,0,Conveyor Belt-01,0.7634244963665604
43,SS-01R1,L,304.54823259434704,313.5055027519946,1240.4873636331336,62.3007421546264,209.9329619914946,0,0,0,0,0,0,Scrap Shredder-01,0.1
464,GM-03R9,L,304.2331633129663,313.393627007818,1412.3480715665405,49.94872707708221,162.56265066911334,0,0,0,0,0,0,Grinding Machine-03,0.12688756965493053
349,CRM-01R7,M,301.62957046184357,314.03935610969745,1356.215860521667,48.73369221963235,160.3172632400107,0,0,0,0,0,0,Cold Rolling Mill-01,2.208965154104408
90,LM-03R2,M,298.2885191045339,309.9513646035328,1530.2439114733647,39.29950221452297,-24.135168569521017,0,0,0,0,0,0,Lathe Machine-03,1.5312415324515516
234,CM-03R5,M,306.2683594262008,314.15110627056714,1203.1498066904512,83.16914705270362,248.49333497837026,0,0,0,0,0,0,CNC Machine-03,0.6066883168624411
454,CRM-03R9,M,299.16732469935573,306.65674005919084,1667.0300832454,44.61239631623215,24.27337453971551,0,0,0,0,0,0,Cold Rolling Mill-03,0.5415264037271809
323,EAF-02R6,M,303.5725189334145,313.7113754140394,1500.2269620970062,55.40230593877959,173.83569105910948,0,0,0,0,0,0,Electric Arc Furnace-02,2.167140540573315
202,PSU-02R4,L,297.9263776288138,309.3405786688305,1612.2509892127034,34.91286369819214,-2.9339859178647316,0,0,0,0,0,0,Pellet Screening Unit-02,2.542854337044713
292,CM-03R6,M,301.03658171518464,309.3346563968172,1541.9601875483013,43.378910824776995,42.83037282813615,0,0,0,0,0,0,CNC Machine-03,0.8532054718536867
474,MM-02R9,L,304.4209683872991,326.84475498723424,1700.1373349834873,57.52806707157266,141.41577556979493,1,0,0,0,0,1,Milling Machine-02,3.8779964918031906
294,CRM-01R6,M,302.3712843581409,313.03307717608294,1623.5849412795187,49.01797369976909,74.58366114079512,0,0,0,0,0,0,Cold Rolling Mill-01,0.7409466845075277
191,CTF-01R4,L,298.4372413189528,309.532662368481,1469.0921175523904,43.30020874196189,50.675955286972,0,0,0,0,0,0,Cooling Tower Fan-01,1.0874959361844794
230,DP-01R5,L,308.3115167439587,323.12942600864795,1637.898741793949,57.092940112322474,158.61853024032033,1,0,0,0,0,1,Drill Press-01,8.222931141562377
216,GL-01R4,M,312.72958012992774,325.44915248336105,1332.3652454572202,66.333220507066,232.27158111570517,1,0,0,0,0,1,Galvanizing Line-01,2.5133625680902045
274,HP-03R4,H,304.00632810955904,312.10030295115627,1194.0110178556715,56.22669850636004,201.2250475682576,1,0,1,1,0,0,Heavy Press-03,3.3623592512227396
267,HP-02R4,H,303.6366574621447,312.43660993507564,1441.7106512549076,54.349756695773095,169.0603484059356,0,0,0,0,0,0,Heavy Press-02,0.7143321591098057
141,LM-01R3,M,304.6370436896356,311.88188038838155,1345.8199745490992,58.72175634802886,177.3374085408428,0,0,0,0,0,0,Lathe Machine-01,1.7270575378965058
302,LK-02R4,H,305.1097168436738,314.55490108808317,1335.1424747126985,66.47765958376462,199.01958051527296,0,0,0,0,0,0,Lime Kiln-02,0.45996292170075537
269,MM-01R6,L,304.47480889173033,314.5386507318847,1257.3975437799486,57.54494305346242,161.6639803916579,0,0,0,0,0,0,Milling Machine-01,2.8878442535286277
268,GM-03R6,L,308.2630645579703,323.02369587367286,1426.5164510776858,61.8396310818741,140.26128095883283,1,0,0,0,0,1,Grinding Machine-03,3.6020166193238086
443,CRM-01R9,M,302.9851035555139,309.63910148528345,1545.0820544341022,49.56346329703054,91.82671117612801,0,0,0,0,0,0,Cold Rolling Mill-01,0.15938550241057864
29,HP-03R1,H,305.27723590245955,313.82426473138923,1250.9918219821977,61.09712343151382,197.69994758480206,0,0,0,0,0,0,Heavy Press-03,1.4508663655035412
416,DP-03R8,L,306.8084739265154,322.64089020432823,1555.575113004956,64.56729246728122,87.73259719805856,1,1,0,0,0,0,Drill Press-03,3.353746205538779
134,OSM-01R2,H,311.3587397660599,322.65285159399707,1588.2242439587837,55.36966546808234,250.04541469370668,1,0,0,0,0,1,Ore Sintering Machine-01,5.607902924179587
190,DP-03R4,L,299.2741985563576,308.52638082149673,1683.925970898219,39.622854319558435,20.66020920349685,0,0,0,0,0,0,Drill Press-03,2.090349183223595
184,CRM-02R4,M,298.7437244656663,310.0145684154704,1537.1688883231568,47.99256113561662,58.52454467990135,0,0,0,0,0,0,Cold Rolling Mill-02,1.2657826904808822
304,OSM-01R4,H,303.9675557653392,312.68798879132254,1446.5619569866708,41.286324526368844,114.63917249882603,0,0,0,0,0,0,Ore Sintering Machine-01,1.1188728734977769
86,HP-01R2,H,309.50567766621356,318.59872794990724,1113.7639374148785,83.34343710895975,357.7464262778505,1,0,0,0,1,0,Heavy Press-01,2.7877444020254494
305,PSU-02R6,L,306.01782264246776,312.3152729672249,1216.009877759088,68.26223735154912,223.12752785417663,1,0,0,0,1,0,Pellet Screening Unit-02,3.099027024332892
55,LK-01R1,H,300.3905418293338,308.53083323828866,1536.1996606079515,43.793157149657986,27.223119708380807,0,0,0,0,0,0,Lime Kiln-01,0.3525459425600161
266,HP-01R4,H,299.053217195212,309.5684981902927,1669.859446231858,53.23178711160252,57.15932550687178,0,0,0,0,0,0,Heavy Press-01,0.5527213878705682
358,LM-01R7,M,301.1914563240633,310.1621404326794,1408.2133579859826,42.42529334555716,128.64727952618392,0,0,0,0,0,0,Lathe Machine-01,1.7793196356908447
462,HP-01R7,H,302.72354579668814,310.20241245560356,1382.2777521106314,47.523151170205225,80.04883384301003,0,0,0,0,0,0,Heavy Press-01,1.3846429491163692
321,MM-01R7,L,301.54746937363115,308.510408464655,1146.0395863151466,46.46945950356641,107.07276760706675,1,0,0,0,1,0,Milling Machine-01,2.998780602713945
41,HP-02R1,M,305.01486158613625,323.76605342373324,1561.4319422104809,52.694007871134346,66.30611064056583,1,0,0,0,1,0,Hydraulic Press-02,3.4144033116019767
241,COB-01R3,H,303.3545837142257,307.7941476236652,1311.851383308834,63.973537085305686,125.88452268536723,1,0,1,1,0,0,Coke Oven Battery-01,3.1226603967616167
456,CB-04R9,L,309.2451572123035,321.8452425420337,1404.7946893635801,48.08689870030063,256.8969877315983,1,0,0,1,0,0,Conveyor Belt-04,2.69296570284368
406,HP-03R6,H,302.76388757960615,303.5779571193593,1280.6347299914369,54.97127528784057,129.0399601513549,1,0,1,1,0,0,Heavy Press-03,2.507794156815079
97,PSU-01R2,L,297.1558496695235,306.7280107786311,1475.4670768862738,41.221692668825526,10.490888769483034,0,0,0,0,0,0,Pellet Screening Unit-01,0.8456336829466524
207,TL-02R3,H,301.31984556905144,302.97955955690827,1288.4691428317467,49.61874817012703,90.0183758093175,1,1,0,0,0,0,Torpedo Ladle-02,2.3414454761995103
290,TL-01R4,H,299.9340401039296,311.15003061060565,1410.0658165617692,41.32041149735626,115.16665226148689,0,0,0,0,0,0,Torpedo Ladle-01,2.2515048682958225
437,OSM-01R6,H,302.7643758830273,310.9547534547418,1593.3814743171365,53.31294036100451,138.6314123701365,1,0,0,0,0,1,Ore Sintering Machine-01,4.227094453912918
472,EAF-01R9,M,303.40948624954314,310.79890361915966,1363.3326898364546,68.47163094673927,158.2946848754607,1,1,0,0,0,0,Electric Arc Furnace-01,1.470238220862218
152,HRM-01R3,H,301.0957680995202,309.3315166441746,1695.7564001573933,42.675465070256344,86.80589366664881,0,0,0,0,0,0,Hot Rolling Mill-01,0.9728308633077781
111,CB-03R3,L,304.4730610001529,311.67843452242664,1440.9600227996464,56.69933375986504,204.16550013277654,0,0,0,0,0,0,Conveyor Belt-03,0.9462617783035172
76,CRM-03R2,M,307.87017557937986,318.1436501586634,1425.6453619435385,60.691861224291976,226.6817600045799,1,0,0,0,1,0,Cold Rolling Mill-03,3.5106930900450117
492,CTF-02R9,L,299.8393135979513,307.68256308932644,1566.1305060474197,48.10112654882452,48.413904809537435,0,0,0,0,0,0,Cooling Tower Fan-02,0.1
379,GL-02R7,M,305.10221199390577,313.5903169285077,1220.7600853868487,85.20985506112025,163.70643563909044,0,0,0,0,0,0,Galvanizing Line-02,1.6183810228621294
420,EAF-01R8,M,309.1412995453359,317.34778827473406,1446.463779315269,57.8141297710066,131.6235719392596,1,1,0,0,0,0,Electric Arc Furnace-01,4.274949685633392
444,COB-01R6,H,305.67327771189196,314.9670568630319,1224.6188570626082,79.13084424629737,217.9062025910276,0,0,0,0,0,0,Coke Oven Battery-01,1.4864634139668265
183,CRM-01R4,M,306.1168738376152,312.67807634309605,1311.2828836059407,67.05467147485625,265.1519080197933,0,0,0,0,0,0,Cold Rolling Mill-01,3.0847109452748036
30,LM-01R1,M,306.10656321233586,313.81352829136694,1190.9968099038392,88.51814025648592,226.5261226648418,0,0,0,0,0,0,Lathe Machine-01,0.4134600629972007
490,DP-03R9,L,300.17231106912175,310.6208944668197,1486.578128122472,38.527043665603244,103.96293356094353,0,0,0,0,0,0,Drill Press-03,2.6586624261791676
180,MM-02R4,L,300.0047521103975,308.7371612445769,1694.494497873545,41.57917388037467,16.182779057017,0,0,0,0,0,0,Milling Machine-02,0.6516544466723012
404,MM-01R8,L,299.22694878271,309.08967113475325,1500.081083586937,45.72252277464203,-5.7018808947115325,0,0,0,0,0,0,Milling Machine-01,2.4424603414617687
73,CRM-02R2,M,308.3967918695691,313.87315633542994,1441.7867696474482,53.81536232840746,162.84755328521445,1,1,0,0,0,0,Cold Rolling Mill-02,3.0462964485179165
319,GM-03R7,L,296.03091762926056,310.29723097155346,1466.6762088727662,42.01376530237083,27.988063985890694,0,0,0,0,0,0,Grinding Machine-03,1.9396155447076828
182,MM-03R4,L,297.4807914897329,309.0833170670036,1473.28031747615,47.96844667355319,43.24445464090388,0,0,0,0,0,0,Milling Machine-03,1.4850933751955229
348,CM-04R7,M,305.1582113935032,313.2909131063898,1157.8044463887954,74.91081946352183,232.79969500594893,0,0,0,0,0,0,CNC Machine-04,0.5726500011827946
197,LM-03R4,M,300.92221238060904,310.27124300911424,1627.0724825050431,45.14951092554083,70.63005244707794,0,0,0,0,0,0,Lathe Machine-03,0.7786951092225541
85,HRM-03R2,H,302.29963982656886,314.97893229124884,1258.8708240871265,68.95405583821002,189.4557449973312,0,0,0,0,0,0,Hot Rolling Mill-03,2.372114572203446
395,CRM-02R8,M,304.7291938201536,312.34812908113776,1323.1667440685976,61.59357012189219,196.79285375994994,0,0,0,0,0,0,Cold Rolling Mill-02,0.45206454501145454
298,SS-01R6,L,303.10668435539765,315.76201255421006,1589.6435956020741,61.46780613523003,126.52785144279697,1,0,1,0,0,0,Scrap Shredder-01,3.4279541708809487
11,BF-02R1,H,303.5600873236596,311.0046633654801,1262.0852507366938,73.74936076566182,189.22229358106017,0,0,0,0,0,0,Blast Furnace-02,3.1380266353514594
244,SS-02R5,L,304.6805349722698,313.43091058618614,1414.4540150162786,52.51380258632113,164.64187466866574,0,0,0,0,0,0,Scrap Shredder-02,1.7172506341002745
408,BC-01R6,H,303.6290944729139,310.1724410452255,1328.1505666735998,49.245752487632224,89.40289246382277,1,1,0,0,0,0,BOF Converter-01,1.970655511009791
224,GM-03R5,L,304.37822792717714,315.2893639236227,1238.3216133399908,68.17806778703282,201.7907952200771,0,0,0,0,0,0,Grinding Machine-03,1.0409939139278497
123,CM-02R3,M,303.09528195892784,326.02089903414776,1541.2257236493003,57.120975881332164,123.91266881385786,1,0,0,0,1,0,CNC Machine-02,4.554376224745411
478,EAF-02R9,M,308.9376454465371,319.0242583296385,1176.7002225454228,69.95374748258742,382.39340574749747,1,0,0,0,1,0,Electric Arc Furnace-02,4.6766746351187
347,CTF-01R7,L,299.8288722766509,308.7893078479123,1500.6455410992023,41.62404382744583,-6.780737689664637,0,0,0,0,0,0,Cooling Tower Fan-01,2.059222532554807
56,LK-02R1,H,299.42353375682654,310.7498889110709,1579.7375176519197,41.06215677363896,50.94831437231196,0,0,0,0,0,0,Lime Kiln-02,1.4023195345607038
310,CB-02R7,L,300.0950026503744,308.91337117341465,1548.9885726615373,44.5664050280069,58.05523791394552,0,0,0,0,0,0,Conveyor Belt-02,1.0202459077467798
225,AF-02R4,M,298.5192786559684,308.9910884846668,1688.1265309430967,41.13449326429597,8.373959761303983,0,0,0,0,0,0,Annealing Furnace-02,3.1450693098770865
